Title, Year, ID
"The Reader", 2008
"Real Genius", 1985
"Real Life", 1979
"Re-Animator", 1985
"Rear Window", 1954
"Rebecca", 1940
"Rebel Without a Cause", 1955
"Rebels of the Neon God", 1993
"The Reckless Moment", 1949
"The Red and the White", 1967
"The Red Balloon", 1956
"Red Beard", 1965
"Red Desert", 1964
"The Red Light Bandit", 1968
"Red Psalm", 1972
"Red River", 1948
"The Red Shoes", 1948
"Red Sorghum", 1987
"The Red Violin", 1998
"Reds", 1981
"Regular Lovers", 2005
"The Remains of the Day", 1993
"Remember the Titans", 2000
"Rent", 2005
"Repo Man", 1984
"Report", 1967
"Reprise", 2006
"Repulsion", 1965
"Requiem for a Dream", 2000
"Rescue Dawn", 2006
"Reservoir Dogs", 1992
"Resident Evil: Retribution", 2012
"Resolution", 2012
"The Return", 2003
"Revanche", 2008
"The Revenant", 2015
"Reversal of Fortune", 1990
"Ride the High Country", 1962
"Ride Lonesome", 1959
"Rififi", 1955
"The Right Stuff", 1983
"Ringu", 1998
"Rio Bravo", 1959
"Rio Grande", 1950
"Rise of the Planet of the Apes", 2011
"The River", 1951
"The River", 1997
"A River Runs Through It", 1992
"The Road", 2009
"Road to Perdition", 2002
"Roadgames", 1981
"Robin Hood", 1973
"Robocop", 1987
"Rocco and His Brothers", 1960
"The Rock", 1996
"Rocky", 1976
"The Rocky Horror Picture Show", 1975
"Roger & Me", 1989
"Rogue One: A Star Wars Story", 2016
"Roma", 1972
"Roma", 2018
"Roman Holiday", 1953
"Rome, Open City", 1945
"Romeo and Juliet", 1968
"Romeo + Juliet", 1996
"Romper Stomper", 1992
"The Room", 2003
"Room", 2015
"A Room With a View", 1985
"Rope", 1948
"The Rose Seller", 1998
"Rosemary's Baby", 1968
"Rosencrantz & Guildenstern Are Dead", 1991
"Rosetta", 1999
"The Round-Up", 1966
"The Royal Tenenbaums", 2001
"Rubber", 2010
"Ruggles of Red Gap", 1935
"The Rules of the Game", 1939
"Rumble Fish", 1983
"Rumble in the Bronx", 1995
"Run Lola Run", 1998
"Rush", 2013
"Rushmore", 1998
"Russian Ark", 2002
"Rust and Bone", 2012
"Saban, Son of Saban", 1977
"Sabotage", 1936
"Sabrina", 1954
"The Sacrifice", 1986
"Safe", 1995
"Safety Last!", 1923
"Salesman", 1969
"The Salesman", 2016
"Salo, or the 120 Days of Sodom", 1975
"Salt of the Earth", 1954
"The Salt of the Earth", 2014
"Salut Les Cubains", 1963
"Salvador", 1986
"Salvatore Giuliano", 1962
"Samsara", 2011
"The Sandlot", 1993
"Sanjuro", 1962
"Sans Soleil", 1983
"Sansho the Bailiff", 1954
"Santa Sangre", 1989
"The Saragossa Manuscript", 1965
"Satantango", 1994
"Saturday Night and Sunday Morning", 1960
"Saturday Night Fever", 1977
"Satyricon", 1969
"Save the Green Planet!", 2003
"Saving Private Ryan", 1998
"Saw", 2004
"Sawdust and Tinsel", 1953
"Say Anything...", 1989
"Scaramouche", 1952
"Scarecrow", 1973
"Scarface", 1932
"Scarface", 1983
"The Scarlet Empress", 1934
"Scarlet Street", 1945
"Scenes From a Marriage", 1973
"Scenes From a Marriage", 1973
"Scent of a Woman", 1992
"Schindler's List", 1993
"School of Rock", 2003
"Scooby-Doo", 2002
"Scorpio Rising", 1964
"Scott Pilgrim Vs. the World", 2010
"Scream", 1996
"Se7en", 1995
"The Searchers", 1956
"Searching", 2018
"Searching for Bobby Fischer", 1993
"Searching for Sugar Man", 2012
"Seasons of the Year", 1975
"Seconds", 1966
"Secret Beyond the Door", 1948
"The Secret in Their Eyes", 2009
"The Secret Life of Walter Mitty", 1947
"The Secret of Kells", 2009
"The Secret of NIMH", 1982
"Secret Sunshine", 2007
"The Secret World of Arrietty", 2010
"Secrets & Lies", 1996
"The Sea Inside", 2004
"Selma", 2014
"Senna", 2010
"Sense and Sensibility", 1995
"Senso", 1955
"A Separation", 2011
"Serenity", 2005
"Sergeant York", 1941
"A Serious Man", 2009
"Serpico", 1973
"The Servant", 1963
"Seven Brides for Seven Brothers", 1954
"Seven Chances", 1925
"Seven Pounds", 2008
"Seven Psychopaths", 2012
"Seven Samurai", 1954
"Seven Women", 1966
"The Seventh Continent", 1989
"Seventh Heaven", 1927
"The Seventh Seal", 1957
"The Seventh Victim", 1943
"Sex, Lies, and Videotape", 1989
"The Shadow", 1994
"Shadow of a Doubt", 1943
"Shadowlands", 1993
"Shadows", 1959
"Shadows of Forgotten Ancestors", 1965
"Shaft", 1971
"Shakespeare in Love", 1998
"Shall We Dance?", 1996
"Shallow Grave", 1994
"Shame", 1968
"Shame", 2011
"Shampoo", 1975
"Shane", 1953
"Shanghai Express", 1932
"Shaolin Soccer", 2001
"The Shape of Water", 2017
"Shaun of the Dead", 2004
"The Shawshank Redemption", 1994
"She Done Him Wrong", 1933
"She Wore a Yellow Ribbon", 1949
"Sherlock Holmes", 2009
"Sherlock, Jr.", 1924
"Sherman's March", 1985
"She's Gotta Have It", 2017
"Shine", 1996
"The Shining", 1980
"Shoah", 1985
"Shock Corridor", 1963
"Sholay", 1975
"Shoot the Piano Player", 1960
"Shooting Stars", 1928
"The Shop Around the Corner", 1940
"The Shop on Main Street", 1965
"Short Cuts", 1993
"A Short Film About Killing", 1989
"A Short Film About Love", 1988
"Short Term 12", 2013
"A Shot in the Dark", 1964
"Show Me Love", 1998
"Shrek", 2001
"Shutter Island", 2010
"Sicario", 2015
"Sicilia!", 1999
"Sideways", 2004
"Signs", 2002
"Signs & Wonders", 2001
"Sigur Rós: Heima", 2007
"The Silence", 1963
"The Silence of the Lambs", 1991
"The Silences of the Palace", 1994
"Silent Light", 2007
"Silver Linings Playbook", 2012
"Silver Lode", 1954
"Simon of the Desert", 1965
"A Simple Plan", 1998
"The Simpsons Movie", 2007
"Sin City", 2005
"Sin City: A Dame to Kill for", 2014
"Sing Street", 2016
"Singin' in the Rain", 1952
"A Single Man", 2009
"The Sixth Sense", 1999
"The Skin I Live in", 2011
"Skyfall", 2012
"Slacker", 1991
"Sleeper", 1973
"Sleepers", 1996
"Sleeping Dogs", 1977
"Sleepless Night", 2011
"Sleuth", 1972
"Sling Blade", 1996
"Slither", 2006
"Slumdog Millionaire", 2008
"Smiles of a Summer Night", 1955
"The Smiling Madame Beudet", 1923
"Smoke", 1995
"Smoke Signals", 1998
"The Snake Pit", 1948
"Snatch", 2000
"Snow White and the Seven Dwarfs", 1937
"Snowpiercer", 2013
"The Social Network", 2010
"Solaris", 1972
"Soldier of Orange", 1977
"Sombre", 1998
"Some Came Running", 1958
"Some Kind of Wonderful", 1987
"Some Like It Hot", 1959
"Somewhere in Time", 1980
"Sommaren Med Monika", 1953
"The Son", 2002
"Son of Saul", 2015
"Sonatine", 1993
"Song at Midnight", 1937
"A Song of Love", 1950
"Song of the Sea", 2014
"Songs From the Second Floor", 2000
"Sons of the Desert", 1933
"The Son's Room", 2001
"Sophie's Choice", 1982
"Sorcerer", 1977
"The Sorrow and the Pity", 1969
"The Sound of Music", 1965
"Source Code", 2011
"South Park: Bigger, Longer & Uncut", 1999
"Southland Tales", 2006
"Soylent Green", 1973
"Spaceballs", 1987
"The Spanish Prisoner", 1997
"Spartacus", 1960
"Special 26", 2013
"The Spectacular Now", 2013
"Speed", 1994
"Speed Racer", 2008
"Spellbound", 1945
"Spider-Man", 2002
"Spider-Man 2", 2004
"Spider-Man: Into the Spider-Verse", 2018
"The Spider's Stratagem", 1970
"Spies", 1928
"The Spirit of the Beehive", 1973
"Spirited Away", 2001
"Splendor in the Grass", 1961
"Spotlight", 2015
"Spring Breakers", 2012
"Spring in a Small Town", 1948
"Spring, Summer, Fall, Winter... and Spring", 2003
"The Spy Who Came in From the Cold", 1965
"The Spy Who Loved Me", 1977
"The Squid and the Whale", 2005
"Stagecoach", 1939
"Stalag 17", 1953
"Stalker", 1979
"Stand by Me", 1986
"A Star Is Born", 1954
"A Star Is Born", 2018
"Star Trek II: The Wrath of Khan", 1982
"Star Trek: Generations", 1994
"Star Trek: First Contact", 1996
"Star Trek", 2009
"Star Trek Into Darkness", 2013
"Star Wars", 1977
"Star Wars: Episode V - The Empire Strikes Back", 1980
"Star Wars: Episode VI - Return of the Jedi", 1983
"Star Wars the Clone Wa", Star
"Star Wars: Episode I - The Phantom Menace", 1999
"Star Wars: Episode II - Attack of the Clones", 2002
"Star Wars: Episode III - Revenge of the Sith", 2005
"Star Wars: The Force Awakens", 2015
"Stardust", 2007
"Stardust Memories", 1980
"Starman", 1984
"Starred Up", 2014
"Starship Troopers", 1997
"The Station Agent", 2003
"Steamboat Bill, Jr.", 1928
"Stella Dallas", 1937
"Still Life", 2013
"Still Life", 2006
"Still Walking", 2008
"The Sting", 1973
"Stolen Kisses", 1968
"Stop Making Sense", 1984
"Storm Over Asia", 1928
"The Story of a Cheat", 1936
"The Story of the Last Chrysanthemum", 1939
"Story of a Prostitute", 1965
"The Story of Qiu Ju", 1992
"Story of Women", 1988
"Straight Outta Compton", 2015
"The Straight Story", 1999
"Strange Brew", 1983
"Strange Days", 1995
"The Stranger", 1946
"Stranger Than Fiction", 2006
"Stranger Than Paradise", 1984
"Strangers on a Train", 1951
"Straw Dogs", 1971
"Stray Dog", 1949
"Street Angel", 1937
"Street Fighter", 1994
"Street of Crocodiles", 1986
"Street of Shame", 1956
"A Streetcar Named Desire", 1951
"Strictly Ballroom", 1992
"Strike", 1925
"Stromboli", 1950
"Stroszek", 1977
"Su Precio... Unos Dólares", 1970
"Subarnarekha", 1965
"Submarine", 2011
"Sullivan's Travels", 1941
"Summer Hours", 2008
"Summer Wars", 2009
"Summer With Monika", 1953
"The Sun Shines Bright", 1953
"Sunday Bloody Sunday", 1971
"Sundays and Cybele", 1962
"Sunny", 2011
"Sunrise: A Song of Two Humans", 1927
"Sunset Boulevard", 1950
"Sunshine", 2007
"Super Fly", 1972
"Superbad", 2007
"Superman", 1978
"Superman Returns", 2006
"Sur", 1988
"Surfwise", 2007
"Suspiria", 1977
"Swades: We, the People", 2004
"Sweeney Todd: The Demon Barber of Fleet Street", 2007
"The Sweet Hereafter", 1997
"Sweet Smell of Success", 1957
"Sweet Sweetback's Baadasssss Song", 1971
"Swing Time", 1936
"Swingers", 1996
"Swiss Army Man", 2016
"Sword of the Beast", 1965
"The Sword of Doom", 1966
"Symbiopsychotaxiplasm: Take One", 1968
"Sympathy for Lady Vengeance", 2005
"Sympathy for Mr. Vengeance", 2002
"Syndromes and a Century", 2006
"Synecdoche, New York", 2008
"T2 3-D: Battle Across Time", 1996
"Taboo", 1999
"Tabu", 1931
"Tabu", 2012
"Tae Guk Gi: The Brotherhood of War", 2004
"Taipei Story", 1985
"Take Shelter", 2011
"Taken", 2008
"The Taking of Pelham One Two Three", 1974
"The Taking of Power by Louis XIV", 1966
"The Tale of the Princess Kaguya", 2013
"Tale of Tales", 1979
"A Tale of the Wind", 1988
"A Tale of Winter", 1992
"Talk to Her", 2002
"Tampopo", 1985
"Tangerine", 2015
"Tangerines", 2013
"Tangled", 2010
