Title, Year, ID
"Cowboy Bebop: The Movie", 2001
"The Cranes Are Flying", 1957
"Crank", 2006
"Crash", 2005
"Crash", 1996
"Creed", 2015
"Creed II", 2018
"Cría Cuervos", 1976
"Cries and Whispers", 1972
"The Crime of Monsieur Lange", 1936
"Crimes and Misdemeanors", 1989
"The Criminal Life of Archibaldo De La Cruz", 1955
"Crimson Tide", 1995
"Cronos", 1993
"Crouching Tiger, Hidden Dragon", 2000
"The Crow", 1994
"The Crowd", 1928
"The Crucified Lovers", 1954
"Crumb", 1994
"The Crying Game", 1992
"Cube", 1997
"Cul-De-Sac", 1966
"The Curious Case of Benjamin Button", 2008
"The Curse of the Were-Rabbit", 2005
"The Cutting Edge", 1992
"Cyclo", 1995
"Cyrano De Bergerac", 1990
"D.I.Y. or Die: How to Survive as an Independent Artist", 2002
"Daisies", 1966
"Dallas Buyers Club", 2013
"Damnation", 1988
"The Damned", 1969
"The Damned United", 2009
"Dance, Girl, Dance", 1940
"Dancer in the Dark", 2000
"Dances With Wolves", 1990
"Dangal", 2016
"Danger Diabol", Dang
"Dangerous Liaisons", 1988
"Daniel, the Wizard", 2004
"Dark City", 1998
"The Dark Knight", 2008
"The Dark Knight Rises", 2012
"Darling", 1965
"Das Boot", 1981
"Daughters of the Dust", 1991
"David Holzman's Diary", 1967
"Dawn of the Dead", 1978
"Dawn of the Planet of the Apes", 2014
"Dawson City: Frozen Time", 2016
"The Day the Earth Stood Still", 1951
"Day for Night", 1973
"A Day in the Country", 1936
"The Day of the Jackal", 1973
"Day of Wrath", 1943
"Days of Being Wild", 1990
"Days of Heaven", 1978
"Days of Santiago", 2004
"Dazed and Confused", 1993
"The Dead", 1987
"Dead Again", 1991
"Dead Man", 1995
"Dead Man Walking", 1995
"Dead Man's Shoes", 2004
"Dead Poets Society", 1989
"Dead Ringers", 1988
"Deadpool", 2016
"Deadpool 2", 2018
"Dear Dia", Dear
"Dear Frankie", 2004
"Death by Hanging", 1968
"Death in Brunswick", 1990
"Death in Venice", 1971
"Death Note", 2006
"The Death of Mr. Lazarescu", 2005
"The Decalogue", 1989
"The Decameron", 1971
"The Decline of the American Empire", 1986
"Deconstructing Harry", 1997
"Deep End", 1970
"Deep Red", 1975
"The Deer Hunter", 1978
"Deewaar", 1975
"The Defiant Ones", 1958
"Delicatessen", 1991
"Deliverance", 1972
"The Departed", 2006
"Departures", 2008
"Dersu Uzala", 1975
"The Descendants", 2011
"Deseret", 1995
"Design for Living", 1933
"Despicable Me", 2010
"Destination Moon", 1950
"Destry Rides Again", 1939
"Detachment", 2011
"Detour", 1945
"Dev.D", 2009
"The Devil and Daniel Johnston", 2005
"The Devil, Probably", 1977
"The Devils", 1971
"The Devil's Backbone", 2001
"Diabolique", 1955
"Dial M for Murder", 1954
"Diaries Notes and Sketches", 1969
"A Diary for Timothy", 1945
"Diary of a Chambermaid", 1964
"Diary of a Country Priest", 1951
"The Diary of a Teenage Girl", 2015
"Die Hard", 1988
"Die Hard: With a Vengeance", 1995
"Dil Chahta Hai", 2001
"Dilwale Dulhania Le Jayenge", 1995
"Dimensions of Dialogue", 1983
"Diner", 1982
"The Dinner Game", 1998
"Dirty Dancing", 1987
"The Dirty Dozen", 1967
"Dirty Harry", 1971
"The Discreet Charm of the Bourgeoisie", 1972
"The Dish", 2000
"Distant", 2002
"Distant Voices, Still Lives", 1988
"District 9", 2009
"Diva", 1981
"The Diving Bell and the Butterfly", 2007
"Divorce Italian Style", 1961
"Django", 1966
"Django Unchained", 2012
"Do the Right Thing", 1989
"The Docks of New York", 1928
"Doctor Zhivago", 1965
"Dodes'ka-Den", 1970
"Dodsworth", 1936
"Dog Day Afternoon", 1975
"Dog Soldiers", 2002
"Dog Star Man", 1964
"Dogma", 1999
"Dogtooth", 2009
"Dogville", 2003
"Dolls", 2002
"Don Juan Demarco", 1994
"Donnie Brasco", 1997
"Donnie Darko", 2001
"Dont Look Back", 1967
"Don't Look Now", 1973
"Double Indemnity", 1944
"The Double Life of Veronique", 1991
"Down by Law", 1986
"Downfall", 2004
"Dr. Mabuse, the Gambler", 1922
"Dr. Strangelove Or: How I Learned to Stop Worrying and Love the Bomb", 1964
"Dracula", 1958
"Dracula", 1931
"The Draughtsman's Contract", 1982
"The Dreamlife of Angels", 1998
"Dreams", 1990
"Drishyam", 2015
"Drive", 1997
"Drive", 2011
"Driving Miss Daisy", 1989
"Drowning by Numbers", 1988
"Drug War", 2012
"Drugstore Cowboy", 1989
"Drunken Angel", 1948
"Drunken Master", 1978
"Duck Soup", 1933
"Duck, You Sucker", 1971
"Dude Bro Party Massacre III", 2015
"Duel", 1971
"Duel in the Sun", 1946
"Dumb and Dumber", 1994
"Dumbo", 1941
"Dunkirk", 2017
"Dust in the Wind", 1986
"E.T. the Extra-Terrestrial", 1982
"The Eagle", 1925
"The Ear", 1970
"Early Summer", 1951
"The Earrings of Madame De...", 1953
"Earth", 1930
"East of Eden", 1955
"Eastern Condors", 1987
"Eastern Promises", 2007
"Easy Rider", 1969
"Eat Drink Man Woman", 1994
"Eating Raoul", 1982
"Ectasy", 1933
"Ed Wood", 1994
"The Edge of Heaven", 2007
"Edge of Tomorrow", 2014
"Edvard Munch", 1974
"Edward Scissorhands", 1990
"Él", 1953
"El Dorado", 1966
"El Mariachi", 1992
"El Norte", 1983
"El Sur", 1983
"El Topo", 1970
"Election", 1999
"Electra Glide in Blue", 1973
"Elephant", 1989
"Elephant", 2003
"The Elephant Man", 1980
"Elevator to the Gallows", 1958
"Elisa Antes Del Fin Del Mundo", 1997
"Elite Squad", 2007
"Elite Squad: The Enemy Within", 2010
"Elizabeth", 1998
"Emma", 1996
"The Emperor's Naked Army Marches on", 1987
"Empire of the Sun", 1987
"Empire Records", 1995
"The Empire Strikes Back", 1980
"Enchanted", 2007
"Encounters at the End of the World", 2007
"The End of Evangelion", 1997
"The End of Summer", 1961
"End of Watch", 2012
"Enduring Love", 2004
"Enemy at the Gates", 2001
"The English Patient", 1996
"English Vinglish", 2012
"The Enigma of Kaspar Hauser", 1974
"Enter the Dragon", 1973
"Enter the Void", 2009
"Entranced Earth", 1967
"Eraserhead", 1977
"Erin Brockovich", 2000
"Erotikon", 1929
"Escape From Alcatraz", 1979
"Escape From New York", 1981
"Eternal Sunshine of the Spotless Mind", 2004
"Eternity and a Day", 1998
"Europa", 1991
"Europa Europa", 1990
"Europe '51", 1952
"Ever After: A Cinderella Story", 1998
"Every Man for Himself", 1980
"Everyone Says I Love You", 1996
"Evil", 2003
"The Evil Dead", 1981
"Evil Dead II", 1987
"Evita", 1996
"Ex Machina", 2015
"Excalibur", 1981
"The Executioner", 1963
"Exiled", 2006
"The Exiles", 1961
"Exit Through the Gift Shop", 2010
"The Exorcist", 1973
"Exotica", 1994
"The Experiment", 2001
"The Exterminating Angel", 1962
"Eyes Wide Shut", 1999
"Eyes Without a Face", 1960
"F for Fake", 1973
"The Face of Another", 1966
"Face/Off", 1997
"Faces", 1968
"Fahrenheit 9/11", 2004
"The Fall", 2008
"Fallen Angel", 1945
"Fallen Angels", 1995
"Falling Down", 1993
"Fanny & Alexander", 1982
"Fantasia", 1940
"Fantastic Mr. Fox", 2009
"Fantastic Planet", 1973
"Far From Heaven", 2002
"Farewell My Concubine", 1993
"Fargo", 1996
"Fast Times at Ridgemont High", 1982
"Fast, Cheap & Out of Control", 1997
"Faster, Pussycat! Kill! Kill!", 1965
"Fat City", 1972
"Fat Girl", 2001
"Fatal Attraction", 1987
"Father", 1966
"The Fault in Our Stars", 2014
"Faust", 1994
"Faust", 1926
"The Favourite", 2018
"FDR: American Badass!", 2012
"Fear and Loathing in Las Vegas", 1998
"Fearless", 2006
"Fellini Satyricon", 1969
"Fellini's Casanova", 1976
"Fellini's Roma", 1973
"Felon", 2008
"Ferris Bueller's Day Off", 1986
"A Few Good Men", 1992
"Fiddler on the Roof", 1971
"Field of Dreams", 1989
"The Fifth Element", 1997
"Fight Club", 1999
"The Fighter", 2010
"Finding Nemo", 2003
"Finding Neverland", 2004
"The Fire Within", 1963
"The Firemen's Ball", 1967
"Fires Were Started", 1943
"Fireworks", 1997
"First Blood", 1982
"A Fish Called Wanda", 1988
"Fish Tank", 2009
"The Fisher King", 1991
"A Fistful of Dollars", 1964
"Fists in the Pocket", 1965
"Fitzcarraldo", 1982
"Five Deadly Veno", Five
"Five Easy Pieces", 1970
"The Five Obstructions", 2003
"Flaming Creatures", 1963
"Flash Gordon", 1980
"Flesh", 1968
"Flipped", 2010
"Floating Clouds", 1955
"Floating Weeds", 1959
"The Florida Project", 2017
"Flowers of Shanghai", 1998
"The Flowers of War", 2011
"The Fly", 1986
"The Fog of War", 2003
"Following", 1998
"Food", 1993
"Foolish Wives", 1922
"Footlight Parade", 1933
"For a Few Dollars More", 1965
"Forbidden Games", 1952
"Forbidden Planet", 1956
"Force Majeure", 2014
"Force of Evil", 1948
"Forgetting Sarah Marshall", 2008
"Forrest Gump", 1994
"Fort Apache", 1948
"The Foster Brothers", 1976
"The Fountain", 2006
"The Fountainhead", 1949
"Four Lions", 2010
"Four Weddings and a Funeral", 1994
"The Fourth Man", 1983
"Fox and His Friends", 1975
"Frances Ha", 2013
"Francesco, Giullare Di Dio", 1950
"Frankenstein", 1931
"Freaked", 1993
"Freaks", 1932
"Freddy Got Fingered", 2001
"French Cancan", 1954
"The French Connection", 1971
"Frenzy", 1972
"Frida", 2002
"Friday", 1995
"Fried Green Tomatoes", 1991
"Fritz the Cat", 1972
"From the Clouds to the Resistance", 1979
"From Dusk Till Dawn", 1996
"From Here to Eternity", 1953
"From Russia With Love", 1963
"From Up on Poppy Hill", 2011
"Frost/Nixon", 2008
"Frozen", 2013
"Fruitvale Station", 2013
"The Fugitive", 1993
"Full Metal Jacket", 1987
"The Full Monty", 1997
"Funny Face", 1957
"Funny Games", 1997
"Fury", 2014
"G.O.R.A.", 2004
"Gabbeh", 1996
"Gallipoli", 1981
"The Game", 1997
"Gandhi", 1982
"Gangs of New York", 2002
"Gangs of Wasseypur", 2012
"The Garden of the Finzi-Continis", 1970
"Garden State", 2004
"Gaslight", 1944
"Gattaca", 1997
"The General", 1926
"A Generation", 1955
"Gentlemen Prefer Blondes", 1953
"George Washington", 2000
"Germany Year Zero", 1948
"Gertrud", 1964
"Get Carter", 1971
"Get Out", 2017
"Get Shorty", 1995
"Gettysburg", 1993
"Ghost", 1990
"The Ghost and the Darkness", 1996
"The Ghost and Mrs. Muir", 1947
"Ghost Dog: The Way of the Samurai", 1999
"Ghost in the Shell", 1995
"Ghost in the Shell 2: Innocence", 2004
"Ghost World", 2001
"Ghostbusters", 1984
"Giant", 1956
"Gifted", 2017
"Gigi", 1958
"Gilda", 1946
"Gimme Shelter", 1970
"A Girl Walks Home Alone at Night", 2014
"The Girl Who Leapt Through Time", 2006
"The Girl With the Dragon Tattoo", 2009
"The Girl With the Dragon Tattoo", 2011
"The Girl With the Red Scarf", 1978
"The Given Word", 1962
"Gladiator", 2000
"The Gleaners & I", 2000
"Glengarry Glen Ross", 1992
"Glory", 1989
"Go", 1999
"Godard's Passion", 1982
"The Goddess", 1934
"The Godfather", 1972
"The Godfather: Part II", 1974
